Id,Time,Machine,Component,Parameter,Value
25440,24-10-2022 15:50,Articulated_Truck_1,Fuel,Pressure,166.81
25441,24-10-2022 16:00,Articulated_Truck_1,Fuel,Level,3.17
25442,24-10-2022 16:10,Articulated_Truck_1,Engine,Temparature,690.89
25443,24-10-2022 16:20,Backhoe_Loader_1,Misc,Air Filter Pressure,22.65
25444,24-10-2022 16:30,Excavator_1,Fuel,Temparature,516.76
25445,24-10-2022 16:40,Excavator_1,Engine,Speed,3518.64
25446,24-10-2022 16:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,99.46
25447,24-10-2022 17:00,Articulated_Truck_1,Fuel,Water in Fuel,953.55
25448,24-10-2022 17:10,Backhoe_Loader_1,Misc,Air Filter Pressure,25.98
25449,24-10-2022 17:20,Excavator_1,Fuel,Water in Fuel,3168.59
25450,24-10-2022 17:30,Dozer_1,Misc,Air Filter Pressure,14.55
25451,24-10-2022 17:40,Backhoe_Loader_1,Drive,Transmission Pressure,1406.49
25452,24-10-2022 17:50,Backhoe_Loader_1,Drive,Transmission Pressure,1249.45
25453,24-10-2022 18:00,Articulated_Truck_1,Engine,Oil Pressure,16.6
25454,24-10-2022 18:10,Backhoe_Loader_1,Fuel,Pressure,177.86
25455,24-10-2022 18:20,Dozer_1,Drive,Brake Control,0.37
25456,24-10-2022 18:30,Articulated_Truck_1,Misc,Air Filter Pressure,35.92
25457,24-10-2022 18:40,Dozer_1,Drive,Pedal Sensor,12.68
25458,24-10-2022 18:50,Dozer_1,Drive,Pedal Sensor,16.79
25459,24-10-2022 19:00,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1774.24
25460,24-10-2022 19:10,Dozer_1,Fuel,Level,3.06
25461,24-10-2022 19:20,Excavator_1,Misc,Exhaust Gas Temparature,749.81
25462,24-10-2022 19:30,Excavator_1,Misc,Exhaust Gas Temparature,109.44
25463,24-10-2022 19:40,Excavator_1,Fuel,Water in Fuel,6519.86
25464,24-10-2022 19:50,Backhoe_Loader_1,Fuel,Level,4.37
25465,24-10-2022 20:00,Backhoe_Loader_1,Engine,Temparature,588.46
25466,24-10-2022 20:10,Backhoe_Loader_1,Fuel,Pressure,74.52
25467,24-10-2022 20:20,Articulated_Truck_1,Drive,Transmission Pressure,903.91
25468,24-10-2022 20:30,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,363.66
25469,24-10-2022 20:40,Excavator_1,Drive,Brake Control,2.95
25470,24-10-2022 20:50,Articulated_Truck_1,Engine,Oil Pressure,146.43
25471,24-10-2022 21:00,Excavator_1,Drive,Transmission Pressure,1178.88
25472,24-10-2022 21:10,Articulated_Truck_1,Engine,Speed,5825.63
25473,24-10-2022 21:20,Excavator_1,Fuel,Temparature,200.88
25474,24-10-2022 21:30,Dozer_1,Engine,Temparature,161.5
25475,24-10-2022 21:40,Articulated_Truck_1,Engine,Oil Pressure,15.77
25476,24-10-2022 21:50,Backhoe_Loader_1,Drive,Transmission Pressure,86.49
25477,24-10-2022 22:00,Excavator_1,Engine,Oil Pressure,72.39
25478,24-10-2022 22:10,Excavator_1,Engine,Temparature,283.98
25479,24-10-2022 22:20,Backhoe_Loader_1,Engine,Oil Pressure,28.91
25480,24-10-2022 22:30,Articulated_Truck_1,Engine,Oil Pressure,89.69
25481,24-10-2022 22:40,Dozer_1,Drive,Brake Control,1.98
25482,24-10-2022 22:50,Articulated_Truck_1,Misc,Air Filter Pressure,11.64
25483,24-10-2022 23:00,Articulated_Truck_1,Drive,Pedal Sensor,1.38
25484,24-10-2022 23:10,Backhoe_Loader_1,Fuel,Temparature,387.39
25485,24-10-2022 23:20,Excavator_1,Fuel,Level,4.88
25486,24-10-2022 23:30,Articulated_Truck_1,Misc,System Voltage,92.67
25487,24-10-2022 23:40,Articulated_Truck_1,Fuel,Pressure,51.18
25488,24-10-2022 23:50,Excavator_1,Engine,Speed,2311.14
25489,25-10-2022 00:00,Excavator_1,Engine,Oil Pressure,46.7
25490,25-10-2022 00:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,232.71
25491,25-10-2022 00:20,Excavator_1,Engine,Temparature,635.15
25492,25-10-2022 00:30,Dozer_1,Drive,Brake Control,3.69
25493,25-10-2022 00:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,458.29
25494,25-10-2022 00:50,Excavator_1,Misc,System Voltage,54.5
25495,25-10-2022 01:00,Articulated_Truck_1,Fuel,Pressure,5.33
25496,25-10-2022 01:10,Excavator_1,Engine,Temparature,612.36
25497,25-10-2022 01:20,Dozer_1,Misc,System Voltage,7.29
25498,25-10-2022 01:30,Backhoe_Loader_1,Drive,Transmission Pressure,468.49
25499,25-10-2022 01:40,Articulated_Truck_1,Fuel,Temparature,379.07
25500,25-10-2022 01:50,Excavator_1,Engine,Oil Pressure,96.8
25501,25-10-2022 02:00,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,288.19
25502,25-10-2022 02:10,Articulated_Truck_1,Drive,Brake Control,0.61
25503,25-10-2022 02:20,Excavator_1,Fuel,Pressure,6.3
25504,25-10-2022 02:30,Dozer_1,Drive,Brake Control,0.48
25505,25-10-2022 02:40,Excavator_1,Misc,System Voltage,82.54
25506,25-10-2022 02:50,Excavator_1,Fuel,Level,1.61
25507,25-10-2022 03:00,Articulated_Truck_1,Engine,Oil Pressure,23.08
25508,25-10-2022 03:10,Backhoe_Loader_1,Engine,Oil Pressure,75.75
25509,25-10-2022 03:20,Excavator_1,Misc,System Voltage,8.84
25510,25-10-2022 03:30,Excavator_1,Engine,Temparature,97.35
25511,25-10-2022 03:40,Excavator_1,Fuel,Level,2.84
25512,25-10-2022 03:50,Dozer_1,Drive,Pedal Sensor,26.41
25513,25-10-2022 04:00,Excavator_1,Drive,Pedal Sensor,27.32
25514,25-10-2022 04:10,Backhoe_Loader_1,Fuel,Water in Fuel,6650.38
25515,25-10-2022 04:20,Articulated_Truck_1,Engine,Temparature,532.86
25516,25-10-2022 04:30,Excavator_1,Misc,Exhaust Gas Temparature,1733.67
25517,25-10-2022 04:40,Articulated_Truck_1,Fuel,Temparature,11.58
25518,25-10-2022 04:50,Dozer_1,Misc,Hydraulic Pump Rate,373.29
25519,25-10-2022 05:00,Excavator_1,Drive,Transmission Pressure,967.32
25520,25-10-2022 05:10,Excavator_1,Engine,Temparature,450.85
25521,25-10-2022 05:20,Articulated_Truck_1,Drive,Pedal Sensor,14.33
25522,25-10-2022 05:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1226.69
25523,25-10-2022 05:40,Articulated_Truck_1,Fuel,Pressure,167.73
25524,25-10-2022 05:50,Dozer_1,Engine,Speed,2826.46
25525,25-10-2022 06:00,Dozer_1,Misc,Exhaust Gas Temparature,1941.09
25526,25-10-2022 06:10,Dozer_1,Drive,Brake Control,2.31
25527,25-10-2022 06:20,Backhoe_Loader_1,Fuel,Pressure,109.95
25528,25-10-2022 06:30,Dozer_1,Fuel,Temparature,139.18
25529,25-10-2022 06:40,Articulated_Truck_1,Fuel,Level,0.97
25530,25-10-2022 06:50,Articulated_Truck_1,Engine,Speed,2521.93
25531,25-10-2022 07:00,Backhoe_Loader_1,Drive,Brake Control,3.79
25532,25-10-2022 07:10,Articulated_Truck_1,Engine,Speed,960.07
25533,25-10-2022 07:20,Excavator_1,Misc,Hydraulic Pump Rate,241.54
25534,25-10-2022 07:30,Articulated_Truck_1,Drive,Pedal Sensor,25.8
25535,25-10-2022 07:40,Excavator_1,Drive,Pedal Sensor,3.76
25536,25-10-2022 07:50,Dozer_1,Drive,Transmission Pressure,176.07
25537,25-10-2022 08:00,Dozer_1,Fuel,Temparature,350.93
25538,25-10-2022 08:10,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1250.97
25539,25-10-2022 08:20,Dozer_1,Misc,System Voltage,56.67
25540,25-10-2022 08:30,Articulated_Truck_1,Engine,Temparature,54.08
25541,25-10-2022 08:40,Dozer_1,Engine,Oil Pressure,37.57
25542,25-10-2022 08:50,Excavator_1,Drive,Brake Control,3.33
25543,25-10-2022 09:00,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,96.58
25544,25-10-2022 09:10,Excavator_1,Misc,System Voltage,25.59
25545,25-10-2022 09:20,Excavator_1,Drive,Transmission Pressure,1590.5
25546,25-10-2022 09:30,Articulated_Truck_1,Fuel,Pressure,165.11
25547,25-10-2022 09:40,Backhoe_Loader_1,Fuel,Pressure,17.78
25548,25-10-2022 09:50,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1627.77
25549,25-10-2022 10:00,Articulated_Truck_1,Misc,Air Filter Pressure,38.73
25550,25-10-2022 10:10,Articulated_Truck_1,Drive,Pedal Sensor,12.66
25551,25-10-2022 10:20,Dozer_1,Misc,Exhaust Gas Temparature,594.8
25552,25-10-2022 10:30,Dozer_1,Drive,Brake Control,2.78
25553,25-10-2022 10:40,Excavator_1,Engine,Temparature,128.96
25554,25-10-2022 10:50,Excavator_1,Fuel,Pressure,186.41
25555,25-10-2022 11:00,Dozer_1,Fuel,Temparature,616.24
25556,25-10-2022 11:10,Backhoe_Loader_1,Engine,Temparature,406.68
25557,25-10-2022 11:20,Excavator_1,Engine,Speed,5891.76
25558,25-10-2022 11:30,Excavator_1,Misc,Exhaust Gas Temparature,1067.81
25559,25-10-2022 11:40,Excavator_1,Fuel,Pressure,153.44
25560,25-10-2022 11:50,Excavator_1,Engine,Oil Pressure,119.18
25561,25-10-2022 12:00,Articulated_Truck_1,Drive,Transmission Pressure,1398.21
25562,25-10-2022 12:10,Backhoe_Loader_1,Fuel,Water in Fuel,5010.81
25563,25-10-2022 12:20,Articulated_Truck_1,Engine,Speed,3754.96
25564,25-10-2022 12:30,Dozer_1,Drive,Pedal Sensor,25.89
25565,25-10-2022 12:40,Backhoe_Loader_1,Drive,Pedal Sensor,16.49
25566,25-10-2022 12:50,Dozer_1,Misc,System Voltage,4.24
25567,25-10-2022 13:00,Articulated_Truck_1,Drive,Brake Control,2.84
25568,25-10-2022 13:10,Dozer_1,Fuel,Level,4.03
25569,25-10-2022 13:20,Excavator_1,Drive,Pedal Sensor,0.04
25570,25-10-2022 13:30,Excavator_1,Fuel,Temparature,130.38
25571,25-10-2022 13:40,Backhoe_Loader_1,Engine,Speed,2723.33
25572,25-10-2022 13:50,Backhoe_Loader_1,Fuel,Pressure,55.75
25573,25-10-2022 14:00,Articulated_Truck_1,Fuel,Water in Fuel,5197.27
25574,25-10-2022 14:10,Backhoe_Loader_1,Engine,Oil Pressure,112.07
25575,25-10-2022 14:20,Articulated_Truck_1,Fuel,Water in Fuel,2502.46
25576,25-10-2022 14:30,Backhoe_Loader_1,Fuel,Water in Fuel,6337.41
25577,25-10-2022 14:40,Dozer_1,Misc,Exhaust Gas Temparature,1714.31
25578,25-10-2022 14:50,Articulated_Truck_1,Engine,Temparature,703.21
25579,25-10-2022 15:00,Excavator_1,Fuel,Pressure,51.77
25580,25-10-2022 15:10,Excavator_1,Misc,System Voltage,87.84
25581,25-10-2022 15:20,Backhoe_Loader_1,Drive,Brake Control,1.04
25582,25-10-2022 15:30,Excavator_1,Drive,Transmission Pressure,497.47
25583,25-10-2022 15:40,Dozer_1,Drive,Brake Control,3.08
25584,25-10-2022 15:50,Backhoe_Loader_1,Drive,Brake Control,0.38
25585,25-10-2022 16:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,951.76
25586,25-10-2022 16:10,Articulated_Truck_1,Drive,Transmission Pressure,1186.82
25587,25-10-2022 16:20,Articulated_Truck_1,Engine,Oil Pressure,52.15
25588,25-10-2022 16:30,Articulated_Truck_1,Drive,Pedal Sensor,5.92
25589,25-10-2022 16:40,Backhoe_Loader_1,Drive,Transmission Pressure,533.2
25590,25-10-2022 16:50,Backhoe_Loader_1,Drive,Transmission Pressure,1394.64
25591,25-10-2022 17:00,Dozer_1,Drive,Pedal Sensor,7.38
25592,25-10-2022 17:10,Excavator_1,Fuel,Water in Fuel,351.55
25593,25-10-2022 17:20,Articulated_Truck_1,Engine,Temparature,721.5
25594,25-10-2022 17:30,Articulated_Truck_1,Misc,Hydraulic Pump Rate,166.16
25595,25-10-2022 17:40,Backhoe_Loader_1,Engine,Temparature,173.12
25596,25-10-2022 17:50,Dozer_1,Drive,Transmission Pressure,850.38
25597,25-10-2022 18:00,Dozer_1,Misc,Air Filter Pressure,24.11
25598,25-10-2022 18:10,Backhoe_Loader_1,Drive,Brake Control,3.63
25599,25-10-2022 18:20,Excavator_1,Misc,Hydraulic Pump Rate,156.65
25600,25-10-2022 18:30,Dozer_1,Engine,Temparature,458.44
25601,25-10-2022 18:40,Backhoe_Loader_1,Fuel,Level,3.85
25602,25-10-2022 18:50,Articulated_Truck_1,Fuel,Pressure,60.08
25603,25-10-2022 19:00,Dozer_1,Engine,Temparature,440.91
25604,25-10-2022 19:10,Excavator_1,Engine,Speed,71.9
25605,25-10-2022 19:20,Backhoe_Loader_1,Fuel,Level,4.98
25606,25-10-2022 19:30,Dozer_1,Misc,System Voltage,23.52
25607,25-10-2022 19:40,Excavator_1,Engine,Speed,1605.86
25608,25-10-2022 19:50,Dozer_1,Engine,Oil Pressure,30.43
25609,25-10-2022 20:00,Dozer_1,Engine,Temparature,14.91
25610,25-10-2022 20:10,Dozer_1,Fuel,Water in Fuel,6035.33
25611,25-10-2022 20:20,Excavator_1,Fuel,Pressure,92.82
25612,25-10-2022 20:30,Excavator_1,Drive,Brake Control,3.99
25613,25-10-2022 20:40,Articulated_Truck_1,Drive,Brake Control,0.47
25614,25-10-2022 20:50,Excavator_1,Fuel,Pressure,63.62
25615,25-10-2022 21:00,Backhoe_Loader_1,Fuel,Level,4.08
25616,25-10-2022 21:10,Excavator_1,Engine,Speed,5134.37
25617,25-10-2022 21:20,Dozer_1,Engine,Temparature,252.96
25618,25-10-2022 21:30,Dozer_1,Misc,Exhaust Gas Temparature,783.18
25619,25-10-2022 21:40,Excavator_1,Fuel,Pressure,154.48
25620,25-10-2022 21:50,Backhoe_Loader_1,Fuel,Level,3.59
25621,25-10-2022 22:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,767.95
25622,25-10-2022 22:10,Backhoe_Loader_1,Drive,Brake Control,3.06
25623,25-10-2022 22:20,Excavator_1,Misc,Exhaust Gas Temparature,616.11
25624,25-10-2022 22:30,Articulated_Truck_1,Misc,Hydraulic Pump Rate,144.08
25625,25-10-2022 22:40,Articulated_Truck_1,Drive,Transmission Pressure,194.38
25626,25-10-2022 22:50,Backhoe_Loader_1,Engine,Temparature,586.57
25627,25-10-2022 23:00,Backhoe_Loader_1,Engine,Temparature,387.71
25628,25-10-2022 23:10,Dozer_1,Misc,Air Filter Pressure,17.85
25629,25-10-2022 23:20,Backhoe_Loader_1,Engine,Speed,2131.79
25630,25-10-2022 23:30,Dozer_1,Drive,Pedal Sensor,2.51
25631,25-10-2022 23:40,Excavator_1,Drive,Brake Control,2.89
25632,25-10-2022 23:50,Excavator_1,Drive,Pedal Sensor,12.31
25633,26-10-2022 00:00,Dozer_1,Engine,Speed,5530.07
25634,26-10-2022 00:10,Backhoe_Loader_1,Drive,Transmission Pressure,1062.17
25635,26-10-2022 00:20,Dozer_1,Misc,Air Filter Pressure,22.61
25636,26-10-2022 00:30,Articulated_Truck_1,Misc,Air Filter Pressure,23.68
25637,26-10-2022 00:40,Backhoe_Loader_1,Drive,Brake Control,2.94
25638,26-10-2022 00:50,Dozer_1,Drive,Transmission Pressure,895.01
25639,26-10-2022 01:00,Excavator_1,Misc,Exhaust Gas Temparature,1123.23
25640,26-10-2022 01:10,Dozer_1,Fuel,Water in Fuel,5611.15
25641,26-10-2022 01:20,Articulated_Truck_1,Drive,Transmission Pressure,696.75
25642,26-10-2022 01:30,Articulated_Truck_1,Misc,Air Filter Pressure,31.54
25643,26-10-2022 01:40,Excavator_1,Fuel,Water in Fuel,1009.15
25644,26-10-2022 01:50,Excavator_1,Fuel,Level,4.22
25645,26-10-2022 02:00,Dozer_1,Drive,Transmission Pressure,1543.7
25646,26-10-2022 02:10,Excavator_1,Fuel,Water in Fuel,3568.44
25647,26-10-2022 02:20,Backhoe_Loader_1,Drive,Brake Control,1.7
25648,26-10-2022 02:30,Backhoe_Loader_1,Engine,Temparature,252.9
25649,26-10-2022 02:40,Articulated_Truck_1,Engine,Temparature,167.35
25650,26-10-2022 02:50,Dozer_1,Engine,Speed,5970.15
25651,26-10-2022 03:00,Backhoe_Loader_1,Fuel,Water in Fuel,3777.0
25652,26-10-2022 03:10,Excavator_1,Fuel,Level,4.23
25653,26-10-2022 03:20,Excavator_1,Drive,Transmission Pressure,1060.98
25654,26-10-2022 03:30,Articulated_Truck_1,Drive,Brake Control,2.2
25655,26-10-2022 03:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1741.37
25656,26-10-2022 03:50,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,282.89
25657,26-10-2022 04:00,Dozer_1,Engine,Oil Pressure,124.84
25658,26-10-2022 04:10,Dozer_1,Fuel,Pressure,190.11
25659,26-10-2022 04:20,Excavator_1,Fuel,Pressure,136.85
25660,26-10-2022 04:30,Excavator_1,Drive,Brake Control,3.88
25661,26-10-2022 04:40,Articulated_Truck_1,Fuel,Pressure,20.92
25662,26-10-2022 04:50,Excavator_1,Drive,Transmission Pressure,1396.19
25663,26-10-2022 05:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,262.73
25664,26-10-2022 05:10,Articulated_Truck_1,Engine,Temparature,170.15
25665,26-10-2022 05:20,Dozer_1,Misc,Air Filter Pressure,38.48
25666,26-10-2022 05:30,Articulated_Truck_1,Drive,Brake Control,2.41
25667,26-10-2022 05:40,Excavator_1,Misc,Exhaust Gas Temparature,1797.98
25668,26-10-2022 05:50,Backhoe_Loader_1,Misc,System Voltage,48.24
25669,26-10-2022 06:00,Dozer_1,Misc,Hydraulic Pump Rate,110.32
25670,26-10-2022 06:10,Dozer_1,Fuel,Pressure,134.61
25671,26-10-2022 06:20,Articulated_Truck_1,Drive,Brake Control,3.96
25672,26-10-2022 06:30,Dozer_1,Fuel,Pressure,50.22
25673,26-10-2022 06:40,Dozer_1,Misc,Hydraulic Pump Rate,335.78
25674,26-10-2022 06:50,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1288.63
25675,26-10-2022 07:00,Excavator_1,Drive,Brake Control,3.6
25676,26-10-2022 07:10,Backhoe_Loader_1,Misc,System Voltage,5.15
25677,26-10-2022 07:20,Backhoe_Loader_1,Fuel,Water in Fuel,1550.19
25678,26-10-2022 07:30,Articulated_Truck_1,Misc,System Voltage,57.97
25679,26-10-2022 07:40,Backhoe_Loader_1,Misc,System Voltage,49.42
25680,26-10-2022 07:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,407.2
25681,26-10-2022 08:00,Backhoe_Loader_1,Drive,Brake Control,2.43
25682,26-10-2022 08:10,Excavator_1,Fuel,Water in Fuel,764.63
25683,26-10-2022 08:20,Dozer_1,Misc,Air Filter Pressure,14.43
25684,26-10-2022 08:30,Backhoe_Loader_1,Misc,Air Filter Pressure,25.65
25685,26-10-2022 08:40,Dozer_1,Engine,Temparature,714.53
25686,26-10-2022 08:50,Articulated_Truck_1,Fuel,Temparature,328.67
25687,26-10-2022 09:00,Backhoe_Loader_1,Drive,Brake Control,2.01
25688,26-10-2022 09:10,Dozer_1,Drive,Pedal Sensor,8.87
25689,26-10-2022 09:20,Articulated_Truck_1,Fuel,Temparature,334.13
25690,26-10-2022 09:30,Excavator_1,Engine,Temparature,780.37
25691,26-10-2022 09:40,Backhoe_Loader_1,Fuel,Water in Fuel,6713.64
25692,26-10-2022 09:50,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,150.13
25693,26-10-2022 10:00,Dozer_1,Misc,Air Filter Pressure,7.75
25694,26-10-2022 10:10,Articulated_Truck_1,Engine,Temparature,381.37
25695,26-10-2022 10:20,Excavator_1,Drive,Transmission Pressure,760.62
25696,26-10-2022 10:30,Excavator_1,Misc,Hydraulic Pump Rate,396.87
25697,26-10-2022 10:40,Dozer_1,Fuel,Pressure,128.46
25698,26-10-2022 10:50,Dozer_1,Fuel,Level,0.57
25699,26-10-2022 11:00,Dozer_1,Engine,Temparature,46.03
25700,26-10-2022 11:10,Excavator_1,Fuel,Pressure,53.4
25701,26-10-2022 11:20,Articulated_Truck_1,Drive,Brake Control,2.42
25702,26-10-2022 11:30,Articulated_Truck_1,Engine,Oil Pressure,15.07
25703,26-10-2022 11:40,Dozer_1,Fuel,Level,4.15
25704,26-10-2022 11:50,Articulated_Truck_1,Drive,Transmission Pressure,997.74
25705,26-10-2022 12:00,Excavator_1,Misc,Hydraulic Pump Rate,327.98
25706,26-10-2022 12:10,Excavator_1,Drive,Brake Control,0.2
25707,26-10-2022 12:20,Articulated_Truck_1,Misc,System Voltage,7.46
25708,26-10-2022 12:30,Dozer_1,Drive,Brake Control,0.54
25709,26-10-2022 12:40,Excavator_1,Fuel,Pressure,90.95
25710,26-10-2022 12:50,Backhoe_Loader_1,Drive,Transmission Pressure,209.45
25711,26-10-2022 13:00,Excavator_1,Fuel,Water in Fuel,2629.27
25712,26-10-2022 13:10,Excavator_1,Engine,Speed,737.26
25713,26-10-2022 13:20,Dozer_1,Fuel,Level,4.44
25714,26-10-2022 13:30,Backhoe_Loader_1,Fuel,Pressure,6.48
25715,26-10-2022 13:40,Excavator_1,Fuel,Temparature,338.9
25716,26-10-2022 13:50,Excavator_1,Misc,Exhaust Gas Temparature,1965.07
25717,26-10-2022 14:00,Dozer_1,Misc,Hydraulic Pump Rate,74.68
25718,26-10-2022 14:10,Articulated_Truck_1,Engine,Speed,139.65
25719,26-10-2022 14:20,Backhoe_Loader_1,Engine,Temparature,81.78
25720,26-10-2022 14:30,Backhoe_Loader_1,Misc,System Voltage,26.59
25721,26-10-2022 14:40,Excavator_1,Drive,Brake Control,3.83
25722,26-10-2022 14:50,Backhoe_Loader_1,Misc,Air Filter Pressure,18.49
25723,26-10-2022 15:00,Excavator_1,Fuel,Temparature,703.36
25724,26-10-2022 15:10,Excavator_1,Drive,Pedal Sensor,21.37
25725,26-10-2022 15:20,Articulated_Truck_1,Engine,Oil Pressure,101.24
25726,26-10-2022 15:30,Backhoe_Loader_1,Engine,Oil Pressure,55.32
25727,26-10-2022 15:40,Articulated_Truck_1,Engine,Oil Pressure,116.58
25728,26-10-2022 15:50,Dozer_1,Drive,Pedal Sensor,18.07
25729,26-10-2022 16:00,Backhoe_Loader_1,Misc,Air Filter Pressure,31.32
25730,26-10-2022 16:10,Excavator_1,Engine,Oil Pressure,56.33
25731,26-10-2022 16:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,385.33
25732,26-10-2022 16:30,Articulated_Truck_1,Engine,Oil Pressure,83.08
25733,26-10-2022 16:40,Articulated_Truck_1,Engine,Temparature,528.18
25734,26-10-2022 16:50,Dozer_1,Misc,Hydraulic Pump Rate,320.84
25735,26-10-2022 17:00,Articulated_Truck_1,Engine,Temparature,12.27
25736,26-10-2022 17:10,Articulated_Truck_1,Fuel,Water in Fuel,6609.74
25737,26-10-2022 17:20,Articulated_Truck_1,Misc,Air Filter Pressure,25.73
25738,26-10-2022 17:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1648.98
25739,26-10-2022 17:40,Articulated_Truck_1,Fuel,Water in Fuel,5269.18
25740,26-10-2022 17:50,Dozer_1,Drive,Brake Control,0.56
25741,26-10-2022 18:00,Articulated_Truck_1,Drive,Brake Control,1.74
25742,26-10-2022 18:10,Dozer_1,Engine,Oil Pressure,41.56
25743,26-10-2022 18:20,Backhoe_Loader_1,Drive,Transmission Pressure,94.87
25744,26-10-2022 18:30,Articulated_Truck_1,Engine,Speed,2465.58
25745,26-10-2022 18:40,Dozer_1,Fuel,Temparature,299.01
25746,26-10-2022 18:50,Dozer_1,Drive,Brake Control,1.42
25747,26-10-2022 19:00,Articulated_Truck_1,Fuel,Level,2.81
25748,26-10-2022 19:10,Excavator_1,Drive,Transmission Pressure,1978.25
25749,26-10-2022 19:20,Dozer_1,Drive,Transmission Pressure,1788.32
25750,26-10-2022 19:30,Dozer_1,Fuel,Level,0.74
25751,26-10-2022 19:40,Articulated_Truck_1,Drive,Brake Control,1.18
25752,26-10-2022 19:50,Excavator_1,Drive,Pedal Sensor,6.23
25753,26-10-2022 20:00,Excavator_1,Drive,Pedal Sensor,18.83
25754,26-10-2022 20:10,Articulated_Truck_1,Misc,Air Filter Pressure,26.61
25755,26-10-2022 20:20,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1613.54
25756,26-10-2022 20:30,Backhoe_Loader_1,Engine,Temparature,592.34
25757,26-10-2022 20:40,Excavator_1,Misc,Hydraulic Pump Rate,213.66
25758,26-10-2022 20:50,Articulated_Truck_1,Fuel,Temparature,506.6
25759,26-10-2022 21:00,Excavator_1,Engine,Temparature,26.3
25760,26-10-2022 21:10,Excavator_1,Fuel,Level,4.74
25761,26-10-2022 21:20,Excavator_1,Drive,Pedal Sensor,8.83
25762,26-10-2022 21:30,Dozer_1,Drive,Pedal Sensor,21.1
25763,26-10-2022 21:40,Articulated_Truck_1,Drive,Transmission Pressure,1448.33
25764,26-10-2022 21:50,Backhoe_Loader_1,Drive,Brake Control,2.49
25765,26-10-2022 22:00,Articulated_Truck_1,Misc,Hydraulic Pump Rate,145.79
25766,26-10-2022 22:10,Articulated_Truck_1,Drive,Brake Control,1.47
25767,26-10-2022 22:20,Dozer_1,Misc,Exhaust Gas Temparature,1858.32
25768,26-10-2022 22:30,Backhoe_Loader_1,Misc,Air Filter Pressure,29.1
25769,26-10-2022 22:40,Excavator_1,Misc,Air Filter Pressure,39.61
25770,26-10-2022 22:50,Articulated_Truck_1,Drive,Pedal Sensor,9.76
25771,26-10-2022 23:00,Excavator_1,Drive,Pedal Sensor,15.77
25772,26-10-2022 23:10,Dozer_1,Drive,Transmission Pressure,127.72
25773,26-10-2022 23:20,Excavator_1,Drive,Brake Control,1.63
25774,26-10-2022 23:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1423.72
25775,26-10-2022 23:40,Articulated_Truck_1,Misc,Hydraulic Pump Rate,347.63
25776,26-10-2022 23:50,Dozer_1,Engine,Speed,3758.56
25777,27-10-2022 00:00,Backhoe_Loader_1,Fuel,Level,0.72
25778,27-10-2022 00:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,247.31
25779,27-10-2022 00:20,Dozer_1,Fuel,Level,1.77
25780,27-10-2022 00:30,Dozer_1,Misc,System Voltage,55.02
25781,27-10-2022 00:40,Dozer_1,Fuel,Temparature,250.48
25782,27-10-2022 00:50,Articulated_Truck_1,Engine,Oil Pressure,56.87
25783,27-10-2022 01:00,Backhoe_Loader_1,Misc,Air Filter Pressure,8.91
25784,27-10-2022 01:10,Articulated_Truck_1,Drive,Pedal Sensor,17.75
25785,27-10-2022 01:20,Backhoe_Loader_1,Misc,System Voltage,52.91
25786,27-10-2022 01:30,Excavator_1,Drive,Brake Control,0.62
25787,27-10-2022 01:40,Articulated_Truck_1,Engine,Oil Pressure,18.18
25788,27-10-2022 01:50,Articulated_Truck_1,Fuel,Pressure,137.67
